away_line,away_line_num,away_line_odds,away_money_line_num,away_money_line_odds,away_score,away_team,date,home_line,home_line_num,home_line_odds,home_money_line_num,home_money_line_odds,home_score,home_team,id,over_num,over_odds,over_under,under_num,under_odds
+6.5,400,1.8,87,3.2,99,沙加緬度國王,20121209,-6.5,605,1.74,564,1.22,80,波特蘭拓荒者,6110,228,1.77,197.5,141,1.77
+1.5,732,1.8,432,1.9,92,丹佛金塊,20121208,-1.5,706,1.74,427,1.65,89,印第安那溜馬,5107,638,1.7,194.5,203,1.84
-1.5,1017,1.67,628,1.6,94,波士頓塞爾提克,20121208,+1.5,529,1.88,278,1.98,95,費城76人,5108,419,1.77,188.5,342,1.77
+9.5,829,1.7,57,4.2,95,華盛頓巫師,20121208,-9.5,496,1.84,742,1.12,104,亞特蘭大老鷹,5109,403,1.77,192.5,278,1.77
+6.5,342,1.82,59,3.2,109,金州勇士,20121208,-6.5,1261,1.72,885,1.22,102,布魯克林籃網,5110,634,1.77,196.5,189,1.77
-2.5,1090,1.68,669,1.52,108,芝加哥公牛,20121208,+2.5,454,1.87,196,2.11,104,底特律活塞,5111,410,1.77,182.5,371,1.77
+8.5,370,1.8,47,4.04,73,克里夫蘭騎士,20121208,-8.5,613,1.74,658,1.13,91,明尼蘇達灰狼,5112,257,1.72,190.5,86,1.82
-7.5,1062,1.68,902,1.16,96,曼斐斯灰熊,20121208,+7.5,364,1.87,45,3.7,89,紐奧良黃蜂,5113,691,1.74,183.5,196,1.8
+6.5,812,1.77,98,3.08,93,夏洛特黃蜂,20121208,-6.5,536,1.77,633,1.24,108,密爾瓦基公鹿,5114,355,1.77,197.5,325,1.77
+8.5,645,1.77,101,4.05,92,休士頓火箭,20121208,-8.5,820,1.77,853,1.13,114,聖安東尼奧馬刺,5115,471,1.7,211.5,501,1.84
+6.5,296,1.84,35,3.35,99,多倫多暴龍,20121208,-6.5,729,1.7,694,1.2,131,猶他爵士,5116,142,1.77,198.5,167,1.77
+7.5,756,1.77,167,3.5,108,洛杉磯湖人,20121208,-7.5,725,1.77,718,1.18,114,奧克拉荷馬雷霆,5117,424,1.77,211.5,429,1.77
+2.5,590,1.8,254,2.06,82,奧蘭多魔術,20121208,-2.5,734,1.74,497,1.55,91,沙加緬度國王,5118,383,1.77,194.5,319,1.77
+9.5,682,1.77,114,4.35,112,紐約尼克,20121207,-9.5,1283,1.77,1063,1.11,92,邁阿密熱火,4107,956,1.74,199.5,583,1.8
+3.5,883,1.88,382,2.29,97,達拉斯小牛,20121207,-3.5,1097,1.67,721,1.44,94,鳳凰城太陽,4108,986,1.82,204.5,505,1.72
-7.5,1134,1.65,964,1.18,100,紐約尼克,20121206,+7.5,530,1.9,45,3.5,98,夏洛特黃蜂,3114,630,1.73,198.5,298,1.81
+3.5,571,1.92,175,2.22,92,波特蘭拓荒者,20121206,-3.5,977,1.64,653,1.47,99,印第安那溜馬,3115,435,1.77,186.5,304,1.77
+5.5,952,1.84,171,2.6,94,明尼蘇達灰狼,20121206,-5.5,663,1.7,584,1.34,104,波士頓塞爾提克,3116,536,1.71,192.5,294,1.83
+1.5,795,1.72,474,1.8,104,金州勇士,20121206,-1.5,714,1.82,397,1.74,97,底特律活塞,3117,668,1.77,192.5,178,1.77
+1.5,891,1.84,480,1.97,104,丹佛金塊,20121206,-1.5,646,1.7,398,1.6,108,亞特蘭大老鷹,3118,561,1.72,198.5,281,1.82
-3.5,748,1.77,477,1.47,95,芝加哥公牛,20121206,+3.5,458,1.77,179,2.22,85,克里夫蘭騎士,3119,182,1.77,182.5,184,1.77
-4.5,914,1.74,654,1.38,103,洛杉磯湖人,20121206,+4.5,308,1.8,82,2.45,87,紐奧良黃蜂,3120,198,1.74,196.5,149,1.8
+8.5,665,1.9,46,4.3,99,密爾瓦基公鹿,20121206,-8.5,866,1.65,942,1.11,110,聖安東尼奧馬刺,3121,564,1.72,201.5,274,1.82
+8.5,802,1.77,83,3.8,81,奧蘭多魔術,20121206,-8.5,669,1.77,823,1.15,87,猶他爵士,3122,530,1.7,196.5,266,1.84
+2.5,362,1.8,166,2.08,100,多倫多暴龍,20121206,-2.5,807,1.74,508,1.54,107,沙加緬度國王,3123,236,1.74,197.5,131,1.8
+8.5,648,1.73,83,4.05,90,達拉斯小牛,20121206,-8.5,793,1.81,834,1.13,112,洛杉磯快艇,3124,424,1.77,200.5,436,1.77
+3.5,789,1.77,290,2.17,105,明尼蘇達灰狼,20121205,-3.5,702,1.77,498,1.49,88,費城76人,2104,218,1.77,187.5,187,1.77
-10.5,1069,1.66,1127,1.08,101,邁阿密熱火,20121205,+10.5,613,1.89,43,4.85,105,華盛頓巫師,2105,534,1.72,193.5,398,1.82
-4.5,1131,1.77,771,1.4,117,奧克拉荷馬雷霆,20121205,+4.5,767,1.77,258,2.4,111,布魯克林籃網,2106,969,1.74,194.5,196,1.8
+3.5,705,1.88,192,2.22,80,印第安那溜馬,20121205,-3.5,1082,1.67,737,1.47,76,芝加哥公牛,2107,521,1.77,180.5,483,1.77
+1.5,1035,1.7,644,1.8,105,洛杉磯湖人,20121205,-1.5,869,1.84,416,1.74,107,休士頓火箭,2108,599,1.79,214.5,807,1.75
+10.5,834,1.81,74,4.65,98,鳳凰城太陽,20121205,-10.5,886,1.73,1044,1.09,108,曼斐斯灰熊,2109,766,1.74,196.5,305,1.8
+1.5,742,1.82,417,1.9,118,波特蘭拓荒者,20121204,-1.5,1035,1.72,630,1.65,112,夏洛特黃蜂,1101,440,1.74,191.5,601,1.8
+4.5,638,1.84,184,2.5,79,克里夫蘭騎士,20121204,-4.5,820,1.7,605,1.37,89,底特律活塞,1102,442,1.7,191.5,122,1.84
-4.5,1126,1.65,774,1.35,81,密爾瓦基公鹿,20121204,+4.5,671,1.9,188,2.55,102,紐奧良黃蜂,1103,560,1.77,188.5,470,1.77
+10.5,611,1.9,63,4.85,110,多倫多暴龍,20121204,-10.5,1121,1.65,1098,1.08,113,丹佛金塊,1104,749,1.72,200.5,421,1.82
-1.5,1012,1.7,638,1.62,105,洛杉磯快艇,20121204,+1.5,749,1.84,414,1.95,104,猶他爵士,1105,404,1.69,196.5,178,1.85
+9.5,662,1.82,98,4.5,102,奧蘭多魔術,20121204,-9.5,974,1.72,931,1.1,94,金州勇士,1106,318,1.7,195.5,235,1.84
+11.5,501,1.87,48,5.35,99,鳳凰城太陽,20121203,-11.5,1187,1.68,1066,1.06,106,紐約尼克,7101,816,1.77,198.5,392,1.77
+12.5,488,1.88,41,6.25,113,奧蘭多魔術,20121203,-12.5,1386,1.67,1306,1.03,103,洛杉磯湖人,7102,480,1.77,197.5,352,1.77
+1.5,492,1.77,283,1.88,118,波特蘭拓荒者,20121202,-1.5,868,1.77,531,1.67,117,克里夫蘭騎士,6101,371,1.82,193.5,310,1.72
+8.5,784,1.67,78,3.8,89,布魯克林籃網,20121202,-8.5,727,1.88,797,1.15,102,邁阿密熱火,6102,492,1.77,193.5,301,1.77
+6.5,667,1.77,96,3.09,88,費城76人,20121202,-6.5,668,1.77,594,1.24,93,芝加哥公牛,6103,443,1.77,183.5,313,1.77
+6.5,479,1.77,101,3.08,116,猶他爵士,20121202,-6.5,1219,1.77,806,1.24,124,休士頓火箭,6104,544,1.77,206.5,418,1.77
-8.5,1095,1.65,923,1.12,100,奧克拉荷馬雷霆,20121202,+8.5,418,1.9,49,4.2,79,紐奧良黃蜂,6105,561,1.7,193.5,195,1.84
+3.5,620,1.7,244,2.11,88,波士頓塞爾提克,20121202,-3.5,729,1.84,472,1.52,91,密爾瓦基公鹿,6106,351,1.74,194.5,410,1.8
+6.5,519,1.77,116,3.09,95,曼斐斯灰熊,20121202,-6.5,1060,1.77,750,1.24,99,聖安東尼奧馬刺,6107,517,1.74,196.5,231,1.8
+7.5,424,1.8,49,3.54,77,底特律活塞,20121202,-7.5,726,1.74,685,1.18,92,達拉斯小牛,6108,425,1.8,195.5,260,1.74
+4.5,376,1.84,124,2.5,92,印第安那溜馬,20121202,-4.5,1047,1.7,673,1.37,103,金州勇士,6109,530,1.72,189.5,204,1.82
+11.5,513,1.84,36,5.3,81,沙加緬度國王,20121202,-11.5,670,1.7,861,1.06,116,洛杉磯快艇,6110,324,1.77,196.5,320,1.77
-3.5,876,1.77,586,1.47,104,費城76人,20121201,+3.5,566,1.77,220,2.22,98,夏洛特黃蜂,5105,464,1.72,188.5,363,1.82
-5.5,1148,1.8,733,1.34,98,布魯克林籃網,20121201,+5.5,301,1.74,79,2.6,86,奧蘭多魔術,5106,181,1.8,184.5,155,1.74
+2.5,356,1.82,188,2.06,97,鳳凰城太陽,20121201,-2.5,758,1.72,452,1.55,101,多倫多暴龍,5107,270,1.72,200.5,94,1.82
+8.5,747,1.8,67,4.05,113,克里夫蘭騎士,20121201,-8.5,508,1.74,666,1.13,111,亞特蘭大老鷹,5108,576,1.77,189.5,208,1.77
+4.5,397,1.77,101,2.46,78,波特蘭拓荒者,20121201,-4.5,557,1.77,468,1.38,96,波士頓塞爾提克,5109,157,1.77,191.5,153,1.77
+12.5,505,1.84,31,5.9,87,華盛頓巫師,20121201,-12.5,878,1.7,951,1.04,108,紐約尼克,5110,703,1.77,191.5,214,1.77
+11.5,576,1.81,34,5.1,78,底特律活塞,20121201,-11.5,752,1.73,893,1.07,90,曼斐斯灰熊,5111,663,1.77,188.5,253,1.77
+1.5,605,1.8,292,1.89,85,密爾瓦基公鹿,20121201,-1.5,892,1.74,550,1.66,95,明尼蘇達灰狼,5112,531,1.72,193.5,222,1.82
+9.5,457,1.77,33,4.35,94,猶他爵士,20121201,-9.5,972,1.77,938,1.11,106,奧克拉荷馬雷霆,5113,416,1.77,202.5,318,1.77
-1.5,675,1.74,408,1.64,97,印第安那溜馬,20121201,+1.5,649,1.8,363,1.92,92,沙加緬度國王,5114,415,1.77,188.5,286,1.77
+4.5,414,1.91,97,2.55,103,丹佛金塊,20121201,-4.5,1158,1.64,811,1.35,122,洛杉磯湖人,5115,436,1.72,205.5,430,1.82
+12.5,731,1.74,194,5.6,100,聖安東尼奧馬刺,20121130,-12.5,1192,1.8,965,1.05,105,邁阿密熱火,4109,696,1.69,200.5,753,1.85
-1.5,1116,1.67,684,1.6,105,丹佛金塊,20121130,+1.5,855,1.88,516,1.97,106,金州勇士,4110,1029,1.7,199.5,459,1.84
-7.5,950,1.7,897,1.16,110,聖安東尼奧馬刺,20121129,+7.5,648,1.84,66,3.7,89,奧蘭多魔術,3116,381,1.77,197.5,405,1.77
-3.5,832,1.77,549,1.47,82,波特蘭拓荒者,20121129,+3.5,486,1.77,208,2.22,84,華盛頓巫師,3117,140,1.8,193.5,165,1.74
+8.5,611,1.84,70,4.35,91,夏洛特黃蜂,20121129,-8.5,837,1.7,879,1.11,94,亞特蘭大老鷹,3118,473,1.77,193.5,345,1.77
+3.5,798,1.77,304,2.22,95,布魯克林籃網,20121129,-3.5,879,1.77,614,1.47,83,波士頓塞爾提克,3119,522,1.72,190.5,316,1.82
+3.5,964,1.7,468,2.06,77,鳳凰城太陽,20121129,-3.5,563,1.84,373,1.55,117,底特律活塞,3120,347,1.77,197.5,353,1.77
+6.5,614,1.77,119,3.09,78,達拉斯小牛,20121129,-6.5,809,1.77,672,1.24,101,芝加哥公牛,3121,395,1.74,190.5,344,1.8
+10.5,620,1.77,45,4.65,82,多倫多暴龍,20121129,-10.5,552,1.77,768,1.09,103,曼斐斯灰熊,3122,276,1.77,188.5,116,1.77
-2.5,1317,1.77,788,1.57,102,紐約尼克,20121129,+2.5,478,1.77,243,2.02,88,密爾瓦基公鹿,3123,609,1.72,201.5,254,1.82
-2.5,628,1.7,404,1.52,96,猶他爵士,20121129,+2.5,508,1.84,262,2.11,84,紐奧良黃蜂,3124,163,1.77,190.5,162,1.77
+10.5,851,1.74,131,4.65,98,休士頓火箭,20121129,-10.5,763,1.8,845,1.09,120,奧克拉荷馬雷霆,3125,672,1.77,209.5,672,1.77
+8.5,876,1.8,102,4.2,95,明尼蘇達灰狼,20121129,-8.5,655,1.74,779,1.12,101,洛杉磯快艇,3126,667,1.77,194.5,232,1.77
-3.5,1121,1.77,707,1.48,91,鳳凰城太陽,20121128,+3.5,646,1.77,331,2.2,78,克里夫蘭騎士,2102,528,1.8,201.5,508,1.74
+3.5,738,1.8,335,2.15,98,達拉斯小牛,20121128,-3.5,1007,1.74,667,1.5,100,費城76人,2103,473,1.82,193.5,551,1.72
+6.5,480,1.77,86,2.95,101,多倫多暴龍,20121128,-6.5,1545,1.77,1108,1.26,117,休士頓火箭,2104,841,1.83,203.5,612,1.71
+1.5,792,1.7,449,1.8,97,明尼蘇達灰狼,20121128,-1.5,1133,1.84,710,1.74,89,沙加緬度國王,2105,648,1.8,195.5,403,1.74
+8.5,378,1.79,48,4.05,79,印第安那溜馬,20121128,-8.5,1481,1.75,1203,1.13,77,洛杉磯湖人,2106,668,1.81,195.5,538,1.73
-1.5,889,1.77,585,1.67,89,紐約尼克,20121127,+1.5,807,1.77,474,1.88,96,布魯克林籃網,1101,550,1.72,192.5,148,1.82
-6.5,1098,1.72,919,1.22,118,聖安東尼奧馬刺,20121127,+6.5,561,1.82,111,3.2,92,華盛頓巫師,1102,383,1.7,193.5,135,1.84
-1.5,795,1.77,481,1.67,101,波特蘭拓荒者,20121127,+1.5,564,1.77,362,1.88,108,底特律活塞,1103,240,1.77,192.5,206,1.77
+4.5,607,1.8,185,2.4,93,密爾瓦基公鹿,20121127,-4.5,873,1.74,641,1.4,92,芝加哥公牛,1104,294,1.7,191.5,194,1.84
+11.5,753,1.77,66,5.1,78,克里夫蘭騎士,20121127,-11.5,862,1.77,1052,1.07,84,曼斐斯灰熊,1105,647,1.77,193.5,302,1.77
+11.5,882,1.77,61,5.1,69,夏洛特黃蜂,20121127,-11.5,655,1.77,1018,1.07,114,奧克拉荷馬雷霆,1106,740,1.69,200.5,319,1.85
+3.5,544,1.82,230,2.27,103,丹佛金塊,20121127,-3.5,1114,1.72,726,1.45,105,猶他爵士,1107,295,1.77,197.5,204,1.77
+12.5,679,1.77,54,5.6,105,紐奧良黃蜂,20121127,-12.5,860,1.77,1023,1.05,98,洛杉磯快艇,1108,432,1.72,189.5,229,1.82
+11.5,459,1.87,26,5.3,100,底特律活塞,20121126,-11.5,910,1.68,980,1.06,121,紐約尼克,7101,670,1.74,190.5,399,1.8
-6.5,1154,1.7,883,1.24,111,聖安東尼奧馬刺,20121126,+6.5,450,1.84,59,3.08,106,多倫多暴龍,7102,432,1.74,195.5,365,1.8
+6.5,475,1.82,73,3.08,85,波特蘭拓荒者,20121126,-6.5,1070,1.72,840,1.24,98,布魯克林籃網,7103,469,1.77,193.5,319,1.77
-4.5,1050,1.7,760,1.4,116,波士頓塞爾提克,20121126,+4.5,466,1.84,104,2.4,110,奧蘭多魔術,7104,310,1.8,190.5,535,1.74
+3.5,543,1.84,193,2.22,101,鳳凰城太陽,20121126,-3.5,914,1.7,606,1.47,104,費城76人,7105,507,1.77,194.5,303,1.77
+10.5,1059,1.69,110,4.65,84,紐奧良黃蜂,20121126,-10.5,480,1.85,739,1.09,102,丹佛金塊,7106,456,1.77,194.5,471,1.77
-2.5,1146,1.74,685,1.55,93,洛杉磯快艇,20121125,+2.5,391,1.8,191,2.06,104,亞特蘭大老鷹,6101,576,1.74,188.5,213,1.8
-4.5,1271,1.74,828,1.38,116,奧克拉荷馬雷霆,20121125,+4.5,370,1.8,107,2.46,109,費城76人,6102,566,1.77,191.5,270,1.77
+4.5,697,1.77,300,2.4,108,夏洛特黃蜂,20121125,-4.5,615,1.77,455,1.4,106,華盛頓巫師,6103,303,1.74,187.5,349,1.8
+14.5,562,1.84,0,6.2,108,克里夫蘭騎士,20121125,-14.5,649,1.7,0,1.03,110,邁阿密熱火,6104,647,1.77,197.5,230,1.77
-1.5,994,1.67,624,1.62,115,洛杉磯湖人,20121125,+1.5,589,1.88,307,1.95,89,達拉斯小牛,6105,359,1.84,205.5,472,1.7
+2.5,533,1.85,267,2.11,93,芝加哥公牛,20121125,-2.5,907,1.69,544,1.52,86,密爾瓦基公鹿,6106,427,1.74,193.5,344,1.8
-1.5,652,1.84,415,1.73,97,猶他爵士,20121125,+1.5,719,1.7,377,1.81,108,沙加緬度國王,6107,551,1.7,195.5,262,1.84
+2.5,792,1.84,378,2.11,85,明尼蘇達灰狼,20121125,-2.5,633,1.7,403,1.52,96,金州勇士,6108,554,1.77,197.5,220,1.77
-3.5,743,1.77,531,1.48,101,亞特蘭大老鷹,20121124,+3.5,658,1.77,245,2.2,91,夏洛特黃蜂,5106,466,1.77,190.5,311,1.77
+4.5,388,1.77,146,2.4,104,克里夫蘭騎士,20121124,-4.5,831,1.77,597,1.4,108,奧蘭多魔術,5107,685,1.72,184.5,211,1.82
-3.5,1316,1.7,849,1.44,100,奧克拉荷馬雷霆,20121124,+3.5,471,1.84,170,2.29,108,波士頓塞爾提克,5108,379,1.77,195.5,367,1.77
-2.5,1084,1.7,677,1.52,76,洛杉磯快艇,20121124,+2.5,471,1.84,211,2.11,86,布魯克林籃網,5109,481,1.77,194.5,213,1.77
+1.5,702,1.77,377,1.88,90,多倫多暴龍,20121124,-1.5,560,1.77,371,1.67,91,底特律活塞,5110,420,1.7,191.5,282,1.84
-4.5,1371,1.77,881,1.4,103,紐約尼克,20121124,+4.5,489,1.77,206,2.4,131,休士頓火箭,5111,946,1.72,197.5,309,1.82
-4.5,1446,1.7,940,1.37,104,聖安東尼奧馬刺,20121124,+4.5,289,1.84,76,2.5,97,印第安那溜馬,5112,433,1.7,190.5,254,1.84
+4.5,714,1.77,329,2.4,98,洛杉磯湖人,20121124,-4.5,840,1.77,542,1.4,106,曼斐斯灰熊,5113,389,1.7,199.5,374,1.84
+6.5,481,1.77,94,3.08,91,金州勇士,20121124,-6.5,732,1.77,659,1.24,102,丹佛金塊,5114,572,1.74,201.5,218,1.8
+5.5,435,1.77,120,2.68,108,紐奧良黃蜂,20121124,-5.5,865,1.77,639,1.32,111,鳳凰城太陽,5115,383,1.77,194.5,280,1.77
+9.5,692,1.71,89,4.2,102,沙加緬度國王,20121124,-9.5,737,1.83,847,1.12,104,猶他爵士,5116,468,1.77,194.5,243,1.77
+1.5,696,1.84,374,1.93,95,明尼蘇達灰狼,20121124,-1.5,700,1.7,439,1.63,103,波特蘭拓荒者,5117,434,1.72,197.5,224,1.82
+2.5,480,1.84,246,2,97,多倫多暴龍,20121122,-2.5,1209,1.7,751,1.58,98,夏洛特黃蜂,3114,446,1.72,191.5,312,1.82
-4.5,1362,1.7,831,1.44,83,費城76人,20121122,+4.5,346,1.84,156,2.29,92,克里夫蘭騎士,3115,451,1.77,183.5,345,1.77
+7.5,845,1.77,120,3.58,107,紐奧良黃蜂,20121122,-7.5,484,1.77,642,1.17,115,印第安那溜馬,3116,485,1.72,181.5,236,1.82
+1.5,498,1.77,262,1.84,74,底特律活塞,20121122,-1.5,918,1.77,581,1.7,90,奧蘭多魔術,3117,326,1.82,188.5,393,1.72
+9.5,659,1.8,78,4.35,100,華盛頓巫師,20121122,-9.5,618,1.74,814,1.11,101,亞特蘭大老鷹,3118,517,1.7,185.5,274,1.84
-1.5,1282,1.7,789,1.7,112,聖安東尼奧馬刺,20121122,+1.5,386,1.84,207,1.84,100,波士頓塞爾提克,3119,252,1.77,194.5,661,1.77
+9.5,561,1.77,46,4.35,106,密爾瓦基公鹿,20121122,-9.5,589,1.77,806,1.11,113,邁阿密熱火,3120,217,1.77,203.5,131,1.77
+3.5,1126,1.74,359,2.24,111,洛杉磯快艇,20121122,-3.5,575,1.8,453,1.46,117,奧克拉荷馬雷霆,3121,513,1.77,198.5,279,1.77
+1.5,755,1.74,471,1.82,89,芝加哥公牛,20121122,-1.5,648,1.8,397,1.72,93,休士頓火箭,3122,318,1.77,191.5,338,1.77
-3.5,1037,1.74,657,1.58,101,丹佛金塊,20121122,+3.5,323,1.8,170,2,94,明尼蘇達灰狼,3123,213,1.77,191.5,95,1.77
-3.5,1513,1.72,926,1.47,111,紐約尼克,20121122,+3.5,413,1.82,208,2.22,114,達拉斯小牛,3124,475,1.82,193.5,300,1.72
+1.5,936,1.77,480,1.88,87,波特蘭拓荒者,20121122,-1.5,549,1.77,359,1.67,114,鳳凰城太陽,3125,536,1.77,201.5,274,1.77
-5.5,1396,1.68,1022,1.3,97,洛杉磯湖人,20121122,+5.5,320,1.87,76,2.75,113,沙加緬度國王,3126,360,1.8,204.5,559,1.74
+1.5,1185,1.74,689,1.82,93,布魯克林籃網,20121122,-1.5,501,1.8,310,1.72,102,金州勇士,3127,526,1.77,194.5,230,1.77
+5.5,578,1.85,121,2.68,98,多倫多暴龍,20121121,-5.5,1461,1.69,1059,1.32,106,費城76人,2104,795,1.72,183.5,523,1.82
-7.5,1628,1.77,1187,1.18,102,紐約尼克,20121121,+7.5,574,1.77,92,3.5,80,紐奧良黃蜂,2105,1027,1.82,185.5,444,1.72
+6.5,714,1.77,133,3.08,90,布魯克林籃網,20121121,-6.5,1481,1.77,1122,1.24,95,洛杉磯湖人,2106,532,1.8,207.5,1109,1.74
-5.5,1377,1.74,928,1.32,98,密爾瓦基公鹿,20121120,+5.5,637,1.8,157,2.68,102,夏洛特黃蜂,1101,493,1.77,197.5,557,1.77
-2.5,810,1.67,534,1.5,96,印第安那溜馬,20121120,+2.5,470,1.88,202,2.15,89,華盛頓巫師,1102,206,1.72,179.5,236,1.82
+10.5,944,1.77,114,4.65,72,奧蘭多魔術,20121120,-10.5,675,1.77,891,1.09,81,亞特蘭大老鷹,1103,360,1.84,186.5,608,1.7
+7.5,653,1.89,95,3.7,97,丹佛金塊,20121120,-7.5,1339,1.66,1105,1.16,92,曼斐斯灰熊,1104,982,1.74,196.5,252,1.8
+5.5,653,1.82,176,2.75,105,金州勇士,20121120,-5.5,886,1.72,712,1.3,101,達拉斯小牛,1105,550,1.72,199.5,367,1.82
+4.5,889,1.8,309,2.4,92,洛杉磯快艇,20121120,-4.5,1049,1.74,736,1.4,87,聖安東尼奧馬刺,1106,681,1.7,198.5,407,1.84
+6.5,1083,1.74,273,3,91,休士頓火箭,20121120,-6.5,889,1.8,820,1.25,102,猶他爵士,1107,685,1.8,196.5,833,1.74
+7.5,357,1.84,36,3.53,76,印第安那溜馬,20121119,-7.5,1322,1.7,1013,1.18,88,紐約尼克,7101,577,1.77,188.5,352,1.77
+4.5,441,1.77,160,2.4,86,奧蘭多魔術,20121119,-4.5,651,1.77,449,1.4,97,多倫多暴龍,7102,165,1.77,187.5,118,1.77
+6.5,454,1.8,75,3.15,79,克里夫蘭騎士,20121119,-6.5,936,1.74,802,1.23,86,費城76人,7103,501,1.72,192.5,302,1.82
-3.5,1589,1.7,973,1.47,99,布魯克林籃網,20121119,+3.5,331,1.84,141,2.21,90,沙加緬度國王,7104,615,1.74,193.5,196,1.8
+9.5,613,1.84,38,4.5,109,金州勇士,20121119,-9.5,752,1.7,954,1.1,119,奧克拉荷馬雷霆,7105,579,1.7,198.5,288,1.84
-3.5,1139,1.7,788,1.45,83,波士頓塞爾提克,20121119,+3.5,257,1.84,74,2.27,103,底特律活塞,7106,179,1.77,188.5,185,1.77
-1.5,747,1.92,459,1.82,94,芝加哥公牛,20121119,+1.5,811,1.64,503,1.72,102,波特蘭拓荒者,7107,427,1.77,191.5,381,1.77
+7.5,582,1.79,98,3.6,108,休士頓火箭,20121119,-7.5,1219,1.75,1057,1.17,119,洛杉磯湖人,7108,648,1.72,204.5,782,1.82
+7.5,625,1.7,77,3.5,89,多倫多暴龍,20121118,-7.5,424,1.84,531,1.18,107,波士頓塞爾提克,6101,130,1.77,187.5,125,1.77
-3.5,1049,1.69,669,1.46,83,猶他爵士,20121118,+3.5,454,1.85,188,2.24,76,華盛頓巫師,6102,478,1.72,189.5,296,1.82
-6.5,1281,1.65,889,1.25,94,曼斐斯灰熊,20121118,+6.5,453,1.9,100,3,87,夏洛特黃蜂,6103,428,1.77,190.5,302,1.77
+2.5,682,1.81,371,2.02,103,達拉斯小牛,20121118,-2.5,726,1.73,411,1.57,95,克里夫蘭騎士,6104,418,1.74,199.5,350,1.8
+7.5,712,1.88,101,3.7,113,紐奧良黃蜂,20121118,-7.5,690,1.67,710,1.16,117,密爾瓦基公鹿,6105,664,1.74,191.5,284,1.8
+6.5,544,1.84,80,3.15,100,丹佛金塊,20121118,-6.5,884,1.7,781,1.23,126,聖安東尼奧馬刺,6106,491,1.74,202.5,333,1.8
+6.5,632,1.8,137,2.9,80,芝加哥公牛,20121118,-6.5,944,1.74,751,1.27,101,洛杉磯快艇,6107,403,1.72,190.5,439,1.82
-6.5,1009,1.74,813,1.24,97,邁阿密熱火,20121118,+6.5,398,1.8,75,3.08,88,鳳凰城太陽,6108,224,1.75,202.5,212,1.79
+2.5,967,1.7,538,1.93,83,達拉斯小牛,20121117,-2.5,537,1.84,346,1.63,103,印第安那溜馬,5103,530,1.77,187.5,292,1.77
+1.5,915,1.8,502,1.9,93,猶他爵士,20121117,-1.5,657,1.74,403,1.65,99,費城76人,5104,414,1.77,186.5,308,1.77
+5.5,892,1.7,323,2.5,110,奧蘭多魔術,20121117,-5.5,622,1.84,474,1.37,106,底特律活塞,5105,478,1.7,187.5,288,1.84
+1.5,644,1.67,303,1.77,106,金州勇士,20121117,-1.5,522,1.88,382,1.77,98,明尼蘇達灰狼,5106,277,1.77,186.5,122,1.77
-6.5,1173,1.77,902,1.24,110,奧克拉荷馬雷霆,20121117,+6.5,511,1.77,90,3.08,95,紐奧良黃蜂,5107,615,1.74,186.5,229,1.8
+5.5,1011,1.77,329,2.68,95,紐約尼克,20121117,-5.5,714,1.77,560,1.32,105,曼斐斯灰熊,5108,829,1.72,191.5,242,1.82
+1.5,914,1.82,553,1.9,117,休士頓火箭,20121117,-1.5,743,1.72,477,1.65,119,波特蘭拓荒者,5109,445,1.9,198.5,942,1.65
-2.5,905,1.77,584,1.58,112,亞特蘭大老鷹,20121117,+2.5,389,1.77,219,2.01,96,沙加緬度國王,5110,224,1.77,188.5,163,1.77
+8.5,539,1.9,69,4.65,102,鳳凰城太陽,20121117,-8.5,1065,1.65,1012,1.09,114,洛杉磯湖人,5111,462,1.82,201.5,545,1.72
+4.5,830,1.82,369,2.46,97,波士頓塞爾提克,20121116,-4.5,1194,1.72,781,1.38,102,布魯克林籃網,4111,511,1.8,190.5,750,1.74
+5.5,937,1.77,301,2.68,104,紐約尼克,20121116,-5.5,1165,1.77,849,1.32,100,聖安東尼奧馬刺,4112,909,1.7,195.5,463,1.84
+3.5,1140,1.68,667,2.11,98,邁阿密熱火,20121116,-3.5,900,1.87,511,1.52,93,丹佛金塊,4113,418,1.77,202.5,449,1.77
+7.5,608,1.77,80,3.53,94,底特律活塞,20121115,-7.5,924,1.77,895,1.18,76,費城76人,3115,280,1.77,185.5,627,1.77
+5.5,646,1.85,127,2.68,93,猶他爵士,20121115,-5.5,1029,1.69,806,1.32,98,波士頓塞爾提克,3116,303,1.8,191.5,564,1.74
+6.5,820,1.8,137,3,96,紐奧良黃蜂,20121115,-6.5,943,1.74,826,1.25,100,休士頓火箭,3117,697,1.74,184.5,742,1.8
+4.5,581,1.77,205,2.4,85,印第安那溜馬,20121115,-4.5,1003,1.77,666,1.4,99,密爾瓦基公鹿,3118,412,1.77,189.5,319,1.77
+6.5,487,1.77,89,3.09,89,夏洛特黃蜂,20121115,-6.5,707,1.77,701,1.24,87,明尼蘇達灰狼,3119,181,1.8,182.5,151,1.74
+5.5,790,1.75,166,2.56,107,曼斐斯灰熊,20121115,-5.5,886,1.79,740,1.35,97,奧克拉荷馬雷霆,3120,586,1.77,195.5,311,1.77
+8.5,512,1.8,55,4.03,101,華盛頓巫師,20121115,-8.5,769,1.74,865,1.13,107,達拉斯小牛,3121,307,1.84,192.5,388,1.7
