away_line,away_line_num,away_line_odds,away_money_line_num,away_money_line_odds,away_score,away_team,date,home_line,home_line_num,home_line_odds,home_money_line_num,home_money_line_odds,home_score,home_team,id,over_num,over_odds,over_under,under_num,under_odds
-8.5,969,1.75,521,1.15,105,底特律活塞,20160202,+8.5,481,1.75,74,3.5,100,布魯克林籃網,477,444,1.75,202.5,317,1.75
+3.5,324,1.75,118,2.05,110,曼斐斯灰熊,20160202,-3.5,447,1.75,209,1.5,95,紐奧良鵜鶘,479,199,1.75,202.5,206,1.75
+10.5,535,1.8,,,98,華盛頓巫師,20160202,-10.5,890,1.7,,,114,奧克拉荷馬雷霆,480,409,1.75,221.5,569,1.75
+6.5,518,1.75,89,2.5,97,達拉斯小牛,20160202,-6.5,725,1.75,422,1.32,112,亞特蘭大老鷹,478,366,1.75,198.5,379,1.75
+16.5,470,1.75,,,92,奧蘭多魔術,20160202,-16.5,895,1.75,,,107,聖安東尼奧馬刺,481,398,1.75,203.5,380,1.75
+3.5,782,1.75,254,2.05,96,芝加哥公牛,20160202,-3.5,796,1.75,342,1.5,105,猶他爵士,483,316,1.75,190.5,545,1.75
-5.5,1005,1.75,517,1.3,93,多倫多暴龍,20160202,+5.5,572,1.75,83,2.6,112,丹佛金塊,482,621,1.75,205.5,318,1.75
+2.5,244,1.75,57,1.9,104,密爾瓦基公鹿,20160202,-2.5,529,1.75,258,1.6,111,沙加緬度國王,484,208,1.75,214.5,193,1.75
+5.5,676,1.75,105,2.6,93,芝加哥公牛,20160201,-5.5,785,1.75,413,1.3,120,洛杉磯快艇,469,469,1.75,203.5,459,1.75
-4.5,875,1.75,391,1.35,114,波士頓塞爾提克,20160201,+4.5,720,1.75,130,2.45,119,奧蘭多魔術,471,467,1.75,205.5,324,1.75
-2.5,390,1.75,169,1.5,87,亞特蘭大老鷹,20160201,+2.5,429,1.75,187,2.05,105,邁阿密熱火,470,180,1.75,196.5,249,1.75
+10.5,635,1.75,,,78,鳳凰城太陽,20160201,-10.5,753,1.75,,,91,達拉斯小牛,472,473,1.75,199.5,282,1.75
-11.5,1295,1.65,,,116,金州勇士,20160201,+11.5,397,1.85,,,95,紐約尼克,473,672,1.75,219.5,240,1.75
+7.5,639,1.75,59,3.1,93,明尼蘇達灰狼,20160201,-7.5,866,1.75,505,1.2,96,波特蘭拓荒者,474,660,1.75,209.5,282,1.75
-3.5,566,1.75,262,1.5,101,夏洛特黃蜂,20160201,+3.5,520,1.75,142,2.05,82,洛杉磯湖人,475,390,1.75,202.5,239,1.75
-18.5,960,1.65,,,108,金州勇士,20160131,+18.5,462,1.85,,,105,費城76人,462,536,1.75,217.5,372,1.75
+8.5,645,1.75,52,3.1,107,底特律活塞,20160131,-8.5,837,1.75,528,1.2,111,多倫多暴龍,463,473,1.75,205.5,274,1.75
+9.5,192,1.75,14,3.75,103,布魯克林籃網,20160131,-9.5,343,1.75,227,1.12,105,紐奧良鵜鶘,465,146,1.75,205.5,138,1.75
+9.5,601,1.75,43,3.75,105,丹佛金塊,20160131,-9.5,822,1.75,544,1.12,109,印第安那溜馬,464,537,1.75,209.5,247,1.75
+4.5,555,1.85,132,2.45,117,沙加緬度國王,20160131,-4.5,1176,1.65,512,1.35,121,曼斐斯灰熊,466,464,1.75,207.5,297,1.75
+5.5,519,1.75,113,2.15,123,華盛頓巫師,20160131,-5.5,961,1.75,431,1.45,122,休士頓火箭,467,305,1.75,217.5,450,1.75
-2.5,1123,1.75,471,1.65,103,聖安東尼奧馬刺,20160131,+2.5,746,1.75,255,1.85,117,克里夫蘭騎士,468,445,1.75,204.5,525,1.75
+8.5,280,1.75,19,3.75,84,鳳凰城太陽,20160130,-8.5,393,1.75,272,1.12,102,紐約尼克,455,190,1.75,203.5,174,1.75
-5.5,1100,1.7,527,1.32,114,克里夫蘭騎士,20160130,+5.5,649,1.8,96,2.5,106,底特律活塞,454,346,1.75,206.5,422,1.75
+8.5,664,1.75,64,3.5,94,奧蘭多魔術,20160130,-8.5,758,1.75,510,1.15,113,波士頓塞爾提克,453,535,1.75,206.5,243,1.75
-1.5,305,1.75,127,1.6,107,邁阿密熱火,20160130,+1.5,387,1.75,168,1.9,103,密爾瓦基公鹿,457,122,1.75,192.5,176,1.75
+8.5,473,1.75,51,3.5,108,休士頓火箭,20160130,-8.5,908,1.75,570,1.15,116,奧克拉荷馬雷霆,456,429,1.75,221.5,491,1.75
+9.5,545,1.75,13,3.75,79,布魯克林籃網,20160130,-9.5,695,1.75,216,1.12,91,達拉斯小牛,458,344,1.75,199.5,417,1.75
+8.5,696,1.75,93,3.5,90,明尼蘇達灰狼,20160130,-8.5,663,1.75,442,1.15,103,猶他爵士,459,386,1.75,192.5,395,1.75
+7.5,705,1.75,94,2.85,91,夏洛特黃蜂,20160130,-7.5,1033,1.75,547,1.25,109,波特蘭拓荒者,460,661,1.75,207.5,323,1.75
+15.5,302,1.75,,,93,洛杉磯湖人,20160130,-15.5,473,1.75,,,105,洛杉磯快艇,461,266,1.75,204.5,165,1.75
+2.5,808,1.75,231,1.9,92,亞特蘭大老鷹,20160129,-2.5,1022,1.75,455,1.6,111,印第安那溜馬,447,560,1.75,202.5,546,1.75
+8.5,665,1.75,71,3.5,117,丹佛金塊,20160129,-8.5,985,1.75,577,1.15,113,華盛頓巫師,448,590,1.75,210.5,350,1.75
-5.5,662,1.75,277,1.4,105,沙加緬度國王,20160129,+5.5,398,1.75,152,2.3,114,紐奧良鵜鶘,450,319,1.75,215.5,244,1.75
+11.5,524,1.75,,,93,紐約尼克,20160129,-11.5,514,1.75,,,103,多倫多暴龍,449,343,1.75,200.5,229,1.75
+4.5,810,1.75,100,2.45,83,密爾瓦基公鹿,20160129,-4.5,928,1.75,527,1.35,103,曼斐斯灰熊,451,511,1.75,193.5,612,1.75
-9.5,655,1.75,401,1.1,114,芝加哥公牛,20160129,+9.5,458,1.75,40,4,91,洛杉磯湖人,452,340,1.75,200.5,356,1.75
+17.5,691,1.75,,,93,鳳凰城太陽,20160128,-17.5,624,1.75,,,115,克里夫蘭騎士,439,293,1.75,208.5,744,1.75
+13.5,647,1.75,,,97,費城76人,20160128,-13.5,589,1.75,,,110,底特律活塞,441,385,1.75,206.5,244,1.75
+10.5,647,1.75,,,103,丹佛金塊,20160128,-10.5,736,1.75,,,111,波士頓塞爾提克,440,483,1.75,215.5,283,1.75
+11.5,542,1.75,,,99,休士頓火箭,20160128,-11.5,1179,1.75,,,130,聖安東尼奧馬刺,444,443,1.75,208.5,349,1.75
+6.5,599,1.75,123,2.6,85,洛杉磯快艇,20160128,-6.5,991,1.75,440,1.3,83,亞特蘭大老鷹,443,357,1.75,206.5,362,1.75
-7.5,812,1.75,505,1.2,126,奧克拉荷馬雷霆,20160128,+7.5,778,1.75,34,3.1,123,明尼蘇達灰狼,442,457,1.75,213.5,297,1.75
+7.5,828,1.75,152,2.6,73,夏洛特黃蜂,20160128,-7.5,956,1.75,449,1.3,102,猶他爵士,445,553,1.7,192.5,422,1.8
+18.5,716,1.75,,,107,達拉斯小牛,20160128,-18.5,812,1.75,,,127,金州勇士,446,665,1.75,216.5,316,1.75
-1.5,821,1.85,344,1.7,91,洛杉磯快艇,20160127,+1.5,731,1.65,293,1.8,89,印第安那溜馬,432,444,1.75,207.5,407,1.75
+1.5,673,1.75,269,1.8,103,鳳凰城太陽,20160127,-1.5,880,1.75,353,1.7,113,費城76人,431,541,1.75,204.5,321,1.75
+8.5,837,1.75,95,3,89,華盛頓巫師,20160127,-8.5,704,1.75,512,1.22,106,多倫多暴龍,435,566,1.75,206.5,333,1.75
-9.5,475,1.75,274,1.12,128,奧克拉荷馬雷霆,20160127,+9.5,308,1.75,31,3.75,122,紐約尼克,433,200,1.75,209.5,178,1.75
-4.5,425,1.75,213,1.35,102,邁阿密熱火,20160127,+4.5,304,1.75,68,2.45,98,布魯克林籃網,434,192,1.75,190.5,224,1.75
+6.5,627,1.75,119,2.7,100,奧蘭多魔術,20160127,-6.5,937,1.75,465,1.28,107,密爾瓦基公鹿,436,448,1.75,197.5,283,1.75
+3.5,619,1.75,135,2.3,97,沙加緬度國王,20160127,-3.5,769,1.75,409,1.4,112,波特蘭拓荒者,437,379,1.75,213.5,432,1.75
-8.5,946,1.75,575,1.15,92,達拉斯小牛,20160127,+8.5,519,1.75,53,3.5,90,洛杉磯湖人,438,594,1.75,202.5,365,1.75
+13.5,677,1.75,,,107,明尼蘇達灰狼,20160126,-13.5,918,1.75,,,114,克里夫蘭騎士,423,586,1.75,206.5,419,1.75
+2.5,663,1.75,215,1.9,116,波士頓塞爾提克,20160126,-2.5,969,1.75,398,1.6,91,華盛頓巫師,422,382,1.75,214.5,369,1.75
+6.5,688,1.75,78,2.85,102,奧蘭多魔術,20160126,-6.5,928,1.75,545,1.25,108,曼斐斯灰熊,426,409,1.75,191.5,453,1.75
+4.5,406,1.75,108,2.45,112,休士頓火箭,20160126,-4.5,408,1.75,180,1.35,111,紐奧良鵜鶘,424,237,1.75,216.5,174,1.75
+7.5,326,1.75,30,2.85,89,邁阿密熱火,20160126,-7.5,490,1.75,283,1.25,84,芝加哥公牛,425,179,1.75,190.5,198,1.75
+3.5,697,1.75,249,2.05,95,底特律活塞,20160126,-3.5,974,1.75,383,1.5,92,猶他爵士,428,445,1.75,193.5,496,1.75
-5.5,1133,1.75,511,1.3,119,亞特蘭大老鷹,20160126,+5.5,736,1.75,125,2.6,105,丹佛金塊,427,586,1.75,208.5,261,1.75
+8.5,503,1.75,74,3.1,129,夏洛特黃蜂,20160126,-8.5,537,1.75,320,1.2,128,沙加緬度國王,429,325,1.75,213.5,207,1.75
+5.5,1034,1.75,212,2.3,90,聖安東尼奧馬刺,20160126,-5.5,1242,1.75,583,1.4,120,金州勇士,430,809,1.75,212.5,577,1.75
+3.5,550,1.75,159,2.15,104,達拉斯小牛,20160125,-3.5,817,1.75,366,1.45,115,休士頓火箭,420,393,1.75,206.5,381,1.75
+2.5,815,1.75,283,1.9,94,洛杉磯快艇,20160125,-2.5,948,1.75,383,1.6,112,多倫多暴龍,421,814,1.75,205.5,303,1.75
-8.5,919,1.75,490,1.15,112,波士頓塞爾提克,20160125,+8.5,677,1.75,52,3.5,92,費城76人,410,479,1.75,207.5,455,1.75
-14.5,960,1.75,,,106,奧克拉荷馬雷霆,20160125,+14.5,616,1.75,,,116,布魯克林籃網,419,561,1.75,207.5,438,1.75
+6.5,568,1.75,82,2.85,99,密爾瓦基公鹿,20160124,-6.5,658,1.75,376,1.25,116,紐奧良鵜鶘,411,328,1.75,205.5,305,1.75
-1.5,544,1.75,239,1.6,84,紐約尼克,20160124,+1.5,705,1.75,267,1.9,97,夏洛特黃蜂,412,273,1.75,199.5,138,1.75
-4.5,913,1.75,414,1.45,101,曼斐斯灰熊,20160124,+4.5,510,1.75,108,2.15,106,明尼蘇達灰狼,413,326,1.75,193.5,348,1.75
+10.5,772,1.75,,,96,芝加哥公牛,20160124,-10.5,727,1.75,,,83,克里夫蘭騎士,414,664,1.75,202.5,343,1.75
-11.5,561,1.75,,,95,亞特蘭大老鷹,20160124,+11.5,405,1.75,,,98,鳳凰城太陽,415,214,1.75,204.5,224,1.75
-4.5,905,1.75,359,1.4,101,底特律活塞,20160124,+4.5,565,1.75,142,2.3,104,丹佛金塊,416,543,1.75,208.5,242,1.75
+3.5,520,1.75,159,2.05,97,印第安那溜馬,20160124,-3.5,733,1.75,307,1.5,108,沙加緬度國王,418,289,1.75,214.5,210,1.75
+12.5,482,1.75,,,103,洛杉磯湖人,20160124,-12.5,757,1.75,,,121,波特蘭拓荒者,417,360,1.75,207.5,394,1.75
+3.5,442,1.75,127,2.15,120,夏洛特黃蜂,20160123,-3.5,565,1.75,263,1.45,116,奧蘭多魔術,400,343,1.75,196.5,226,1.75
-3.5,941,1.75,408,1.5,116,洛杉磯快艇,20160123,+3.5,753,1.75,214,2.05,88,紐約尼克,401,657,1.75,208.5,222,1.75
-6.5,782,1.75,412,1.28,108,猶他爵士,20160123,+6.5,486,1.75,61,2.7,86,布魯克林籃網,402,341,1.75,189.5,462,1.75
+3.5,804,1.75,244,2.05,101,芝加哥公牛,20160123,-3.5,684,1.75,296,1.5,110,波士頓塞爾提克,403,514,1.75,208.5,320,1.75
+3.5,701,1.75,179,2.15,98,密爾瓦基公鹿,20160123,-3.5,947,1.75,392,1.45,102,休士頓火箭,404,263,1.75,211.5,129,1.75
+11.5,347,1.75,,,81,邁阿密熱火,20160123,-11.5,524,1.75,,,101,多倫多暴龍,405,280,1.75,188.5,151,1.75
-7.5,449,1.75,264,1.2,109,奧克拉荷馬雷霆,20160123,+7.5,348,1.75,36,3.1,106,達拉斯小牛,406,287,1.75,207.5,146,1.75
-17.5,1256,1.75,,,108,聖安東尼奧馬刺,20160123,+17.5,419,1.75,,,95,洛杉磯湖人,407,425,1.75,199.5,372,1.75
+14.5,640,1.75,,,110,印第安那溜馬,20160123,-14.5,1030,1.75,,,122,金州勇士,408,703,1.75,218.5,344,1.75
+1.5,908,1.7,382,1.8,99,底特律活塞,20160122,-1.5,1029,1.8,425,1.7,115,紐奧良鵜鶘,484,571,1.75,207.5,348,1.75
+6.5,760,1.75,104,2.85,102,洛杉磯快艇,20160122,-6.5,804,1.75,470,1.25,115,克里夫蘭騎士,483,371,1.75,202.5,211,1.75
-2.5,951,1.75,422,1.55,102,曼斐斯灰熊,20160122,+2.5,840,1.75,266,1.95,101,丹佛金塊,485,555,1.75,194.5,498,1.75
-1.5,983,1.85,449,1.65,88,亞特蘭大老鷹,20160122,+1.5,797,1.65,320,1.85,91,沙加緬度國王,486,444,1.75,214.5,589,1.75
-16.5,1348,1.75,,,117,聖安東尼奧馬刺,20160122,+16.5,554,1.75,,,89,鳳凰城太陽,487,556,1.75,200.5,567,1.75
+8.5,404,1.75,39,3.5,96,費城76人,20160121,-8.5,520,1.75,345,1.15,87,奧蘭多魔術,473,174,1.75,196.5,222,1.75
+5.5,447,1.75,115,2.3,87,邁阿密熱火,20160121,-5.5,635,1.75,306,1.4,106,華盛頓巫師,472,273,1.75,196.5,325,1.75
+4.5,677,1.75,125,2.3,109,波士頓塞爾提克,20160121,-4.5,873,1.75,440,1.4,115,多倫多暴龍,476,587,1.75,202.5,271,1.75
-13.5,889,1.75,,,91,克里夫蘭騎士,20160121,+13.5,473,1.75,,,78,布魯克林籃網,474,414,1.75,196.5,437,1.75
+2.5,194,1.75,62,2.05,111,猶他爵士,20160121,-2.5,485,1.75,209,1.5,118,紐約尼克,475,203,1.75,187.5,147,1.75
+10.5,588,1.75,,,95,夏洛特黃蜂,20160121,-10.5,620,1.75,,,109,奧克拉荷馬雷霆,479,469,1.75,208.5,223,1.75
-7.5,1175,1.7,594,1.2,125,金州勇士,20160121,+7.5,513,1.8,53,3.1,94,芝加哥公牛,477,654,1.75,216.5,260,1.75
+4.5,560,1.75,135,2.15,123,底特律活塞,20160121,-4.5,940,1.75,436,1.45,114,休士頓火箭,478,455,1.75,209.5,219,1.75
+7.5,508,1.75,25,3.1,94,明尼蘇達灰狼,20160121,-7.5,444,1.75,179,1.2,106,達拉斯小牛,480,311,1.75,197.5,229,1.75
-1.5,736,1.75,316,1.7,104,亞特蘭大老鷹,20160121,+1.5,895,1.75,294,1.8,98,波特蘭拓荒者,482,419,1.75,210.5,295,1.75
-8.5,972,1.75,505,1.2,112,沙加緬度國王,20160121,+8.5,487,1.75,59,3.1,93,洛杉磯湖人,481,370,1.75,215.5,413,1.75
+4.5,879,1.75,145,2.3,91,密爾瓦基公鹿,20160120,-4.5,1025,1.75,528,1.4,79,邁阿密熱火,468,488,1.75,192.5,643,1.75
+6.5,830,1.75,132,2.6,99,明尼蘇達灰狼,20160120,-6.5,853,1.75,471,1.3,114,紐奧良鵜鶘,469,539,1.75,205.5,217,1.75
-6.5,1275,1.75,656,1.28,97,印第安那溜馬,20160120,+6.5,713,1.75,88,2.7,94,鳳凰城太陽,471,517,1.75,207.5,602,1.75
-9.5,1088,1.75,664,1.12,110,奧克拉荷馬雷霆,20160120,+9.5,774,1.75,50,3.75,104,丹佛金塊,470,857,1.75,214.5,384,1.75
+10.5,266,1.75,,,113,費城76人,20160119,-10.5,391,1.75,,,119,紐約尼克,458,177,1.75,202.5,167,1.75
+5.5,624,1.75,93,2.45,108,波特蘭拓荒者,20160119,-5.5,822,1.75,388,1.35,98,華盛頓巫師,460,454,1.75,212.5,376,1.75
+3.5,370,1.75,128,2.05,119,猶他爵士,20160119,-3.5,752,1.75,342,1.5,124,夏洛特黃蜂,459,394,1.75,186.5,220,1.75
+5.5,452,1.75,73,2.45,99,紐奧良鵜鶘,20160119,-5.5,639,1.75,316,1.35,101,曼斐斯灰熊,461,114,1.75,195.5,123,1.75
+3.5,763,1.8,213,2.15,111,芝加哥公牛,20160119,-3.5,901,1.7,384,1.45,101,底特律活塞,462,435,1.75,203.5,300,1.75
+8.5,669,1.75,58,3.5,81,奧蘭多魔術,20160119,-8.5,619,1.75,407,1.15,98,亞特蘭大老鷹,463,404,1.75,201.5,343,1.75
+12.5,469,1.75,,,100,布魯克林籃網,20160119,-12.5,1001,1.75,,,112,多倫多暴龍,464,348,1.75,196.5,400,1.75
+2.5,981,1.75,414,1.9,132,金州勇士,20160119,-2.5,908,1.75,398,1.6,98,克里夫蘭騎士,465,567,1.75,210.5,604,1.75
-1.5,547,1.75,243,1.65,113,波士頓塞爾提克,20160119,+1.5,614,1.75,260,1.85,118,達拉斯小牛,466,287,1.75,204.5,222,1.75
+6.5,435,1.75,86,2.6,132,休士頓火箭,20160119,-6.5,640,1.75,333,1.3,140,洛杉磯快艇,467,319,1.75,210.5,256,1.75
+3.5,570,1.75,146,2.15,87,鳳凰城太陽,20160118,-3.5,963,1.75,395,1.45,117,明尼蘇達灰狼,453,443,1.75,205.5,490,1.75
+12.5,695,1.75,,,83,達拉斯小牛,20160118,-12.5,1044,1.75,,,112,聖安東尼奧馬刺,454,562,1.75,195.5,505,1.75
+10.5,643,1.75,,,74,邁阿密熱火,20160118,-10.5,598,1.75,,,99,奧克拉荷馬雷霆,455,332,1.75,201.5,356,1.75
-3.5,624,1.7,254,1.45,126,印第安那溜馬,20160118,+3.5,586,1.8,128,2.15,129,丹佛金塊,456,379,1.65,200.5,223,1.85
-10.5,715,1.75,,,112,休士頓火箭,20160118,+10.5,488,1.75,,,95,洛杉磯湖人,457,339,1.75,205.5,374,1.75
+5.5,709,1.75,83,2.6,105,密爾瓦基公鹿,20160117,-5.5,965,1.75,535,1.3,92,夏洛特黃蜂,445,476,1.75,199.5,447,1.75
-7.5,1079,1.75,552,1.25,89,波特蘭拓荒者,20160117,+7.5,487,1.75,52,2.85,114,費城76人,449,458,1.75,208.5,343,1.75
-8.5,1276,1.7,653,1.15,95,金州勇士,20160117,+8.5,399,1.8,38,3.5,113,底特律活塞,447,523,1.75,216.5,336,1.75
+11.5,588,1.75,,,86,布魯克林籃網,20160117,-11.5,711,1.75,,,114,亞特蘭大老鷹,446,350,1.75,204.5,418,1.75
-1.5,425,1.75,171,1.6,119,波士頓塞爾提克,20160117,+1.5,645,1.75,248,1.9,117,華盛頓巫師,448,225,1.75,210.5,156,1.75
+5.5,356,1.75,50,2.6,95,紐約尼克,20160117,-5.5,458,1.75,232,1.3,103,曼斐斯灰熊,450,191,1.75,189.5,239,1.75
+8.5,355,1.75,35,3.5,82,洛杉磯湖人,20160117,-8.5,469,1.75,315,1.15,109,猶他爵士,451,232,1.75,190.5,220,1.75
+5.5,456,1.75,61,2.45,110,沙加緬度國王,20160117,-5.5,772,1.75,424,1.35,103,洛杉磯快艇,452,320,1.75,218.5,211,1.75
+8.5,552,1.75,42,3.5,118,華盛頓巫師,20160116,-8.5,541,1.75,368,1.15,104,印第安那溜馬,437,211,1.75,208.5,169,1.75
+13.5,501,1.75,,,93,明尼蘇達灰狼,20160116,-13.5,771,1.75,,,113,奧克拉荷馬雷霆,436,509,1.75,210.5,275,1.75
-5.5,932,1.75,412,1.35,116,波特蘭拓荒者,20160116,+5.5,584,1.75,89,2.45,104,布魯克林籃網,439,347,1.75,204.5,321,1.75
+10.5,483,1.75,,,103,鳳凰城太陽,20160116,-10.5,484,1.75,,,117,波士頓塞爾提克,438,200,1.75,210.5,143,1.75
-5.5,903,1.75,404,1.35,101,亞特蘭大老鷹,20160116,+5.5,563,1.75,108,2.45,108,密爾瓦基公鹿,440,539,1.75,207.5,323,1.75
+1.5,571,1.65,220,1.8,83,達拉斯小牛,20160116,-1.5,630,1.85,264,1.7,77,芝加哥公牛,441,182,1.75,203.5,193,1.75
+3.5,593,1.75,192,1.95,107,夏洛特黃蜂,20160116,-3.5,586,1.75,252,1.55,109,紐奧良鵜鶘,442,292,1.75,202.5,126,1.75
-3.5,917,1.75,358,1.5,98,邁阿密熱火,20160116,+3.5,783,1.75,229,2.05,95,丹佛金塊,443,425,1.75,191.5,316,1.75
-2.5,984,1.75,410,1.6,91,克里夫蘭騎士,20160116,+2.5,649,1.75,232,1.9,77,休士頓火箭,444,491,1.7,205.5,293,1.8
-5.5,913,1.75,410,1.35,106,多倫多暴龍,20160115,+5.5,692,1.75,146,2.45,103,奧蘭多魔術,430,564,1.75,193.5,293,1.75
-9.5,598,1.75,355,1.1,115,芝加哥公牛,20160115,+9.5,334,1.75,25,4,111,費城76人,431,226,1.75,203.5,269,1.75
+5.5,810,1.75,139,2.45,95,克里夫蘭騎士,20160115,-5.5,1205,1.75,640,1.35,99,聖安東尼奧馬刺,432,587,1.7,196.5,630,1.8
-1.5,436,1.85,167,1.75,101,底特律活塞,20160115,+1.5,739,1.65,301,1.75,103,曼斐斯灰熊,433,213,1.75,192.5,266,1.75
+3.5,446,1.8,133,1.95,103,沙加緬度國王,20160115,-3.5,700,1.7,290,1.55,101,猶他爵士,434,318,1.75,201.5,228,1.75
+18.5,683,1.75,,,98,洛杉磯湖人,20160115,-18.5,847,1.75,,,116,金州勇士,435,652,1.75,217.5,490,1.75
-4.5,947,1.75,387,1.45,84,亞特蘭大老鷹,20160114,+4.5,777,1.75,191,2.15,107,夏洛特黃蜂,420,625,1.75,207.5,279,1.75
+7.5,534,1.75,59,2.6,101,密爾瓦基公鹿,20160114,-7.5,884,1.75,477,1.3,106,華盛頓巫師,421,483,1.75,207.5,338,1.75
-4.5,725,1.7,320,1.45,104,紐約尼克,20160114,+4.5,278,1.8,47,2.15,110,布魯克林籃網,422,231,1.75,191.5,175,1.75
+11.5,597,1.75,,,89,達拉斯小牛,20160114,-11.5,365,1.75,,,108,奧克拉荷馬雷霆,424,256,1.75,208.5,138,1.75
+8.5,586,1.75,29,3.5,104,明尼蘇達灰狼,20160114,-8.5,780,1.75,558,1.15,107,休士頓火箭,423,438,1.75,207.5,245,1.75
+2.5,858,1.75,314,1.95,94,印第安那溜馬,20160114,-2.5,768,1.75,300,1.55,103,波士頓塞爾提克,425,522,1.75,204.5,283,1.75
-10.5,923,1.7,,,110,金州勇士,20160114,+10.5,207,1.8,,,112,丹佛金塊,426,615,1.7,215.5,102,1.8
+7.5,342,1.75,29,3.1,109,紐奧良鵜鶘,20160114,-7.5,471,1.75,311,1.2,97,沙加緬度國王,427,260,1.75,217.5,209,1.75
+4.5,434,1.8,113,2.15,85,猶他爵士,20160114,-4.5,1260,1.7,514,1.45,99,波特蘭拓荒者,428,221,1.75,192.5,187,1.75
+3.5,499,1.75,92,1.95,90,邁阿密熱火,20160114,-3.5,615,1.75,331,1.55,104,洛杉磯快艇,429,263,1.75,197.5,308,1.75
+13.5,679,1.75,,,97,鳳凰城太陽,20160113,-13.5,879,1.75,,,116,印第安那溜馬,412,478,1.75,204.5,526,1.75
-1.5,784,1.85,276,1.7,114,波士頓塞爾提克,20160113,+1.5,1164,1.65,472,1.8,120,紐約尼克,413,550,1.75,200.5,427,1.75
-8.5,807,1.75,443,1.18,109,聖安東尼奧馬刺,20160113,+8.5,576,1.75,57,3.3,99,底特律活塞,414,365,1.75,195.5,280,1.75
-11.5,974,1.75,,,101,奧克拉荷馬雷霆,20160113,+11.5,433,1.75,,,96,明尼蘇達灰狼,416,924,1.7,210.5,314,1.8
-3.5,902,1.75,379,1.5,107,休士頓火箭,20160113,+3.5,926,1.75,372,2.05,91,曼斐斯灰熊,417,150,1.75,195.5,219,1.75
-4.5,903,1.7,367,1.45,101,芝加哥公牛,20160113,+4.5,422,1.8,105,2.15,106,密爾瓦基公鹿,415,301,1.75,204.5,247,1.75
-7.5,1130,1.75,566,1.22,110,克里夫蘭騎士,20160113,+7.5,623,1.75,75,3,107,達拉斯小牛,418,436,1.75,198.5,601,1.75
-3.5,584,1.75,266,1.5,91,紐奧良鵜鶘,20160113,+3.5,343,1.75,87,2.05,95,洛杉磯湖人,419,315,1.75,203.5,158,1.75
-15.5,1458,1.65,,,106,聖安東尼奧馬刺,20160112,+15.5,694,1.85,,,79,布魯克林籃網,409,641,1.75,195.5,587,1.75
+7.5,927,1.75,83,3.1,114,華盛頓巫師,20160112,-7.5,1004,1.75,588,1.2,100,芝加哥公牛,410,891,1.75,208.5,485,1.75
+14.5,1137,1.75,,,103,邁阿密熱火,20160112,-14.5,1155,1.75,,,111,金州勇士,411,1021,1.75,209.5,585,1.75
+8.5,314,1.75,25,3.5,111,紐奧良鵜鶘,20160111,-8.5,446,1.75,277,1.15,114,洛杉磯快艇,400,215,1.75,204.5,142,1.75
-5.5,1159,1.75,509,1.3,93,達拉斯小牛,20160111,+5.5,465,1.75,71,2.6,87,明尼蘇達灰狼,401,458,1.75,198.5,304,1.75
-2.5,665,1.75,257,1.65,98,波士頓塞爾提克,20160111,+2.5,559,1.75,213,1.85,101,曼斐斯灰熊,403,154,1.75,191.5,158,1.75
-16.5,672,1.75,,,95,克里夫蘭騎士,20160111,+16.5,453,1.75,,,85,費城76人,402,510,1.75,206.5,244,1.75
+2.5,853,1.75,318,1.95,103,印第安那溜馬,20160111,-2.5,752,1.75,304,1.55,107,休士頓火箭,404,440,1.75,207.5,271,1.75
+6.5,659,1.75,81,2.85,88,密爾瓦基公鹿,20160111,-6.5,972,1.75,501,1.25,100,紐約尼克,405,314,1.75,196.5,563,1.75
-1.5,575,1.75,235,1.6,92,夏洛特黃蜂,20160111,+1.5,317,1.75,124,1.9,95,丹佛金塊,406,277,1.75,199.5,137,1.75
-7.5,1024,1.75,573,1.2,110,奧克拉荷馬雷霆,20160111,+7.5,727,1.75,63,3.1,115,波特蘭拓荒者,407,552,1.75,216.5,345,1.75
-4.5,565,1.75,251,1.5,86,猶他爵士,20160111,+4.5,418,1.75,142,2.05,74,洛杉磯湖人,408,234,1.75,191.5,212,1.75
+8.5,667,1.75,49,3.5,83,夏洛特黃蜂,20160110,-8.5,968,1.75,436,1.15,97,洛杉磯快艇,481,244,1.75,202.5,94,1.75
+1.5,788,1.75,313,1.8,105,芝加哥公牛,20160110,-1.5,775,1.75,319,1.7,120,亞特蘭大老鷹,482,288,1.75,206.5,567,1.75
+3.5,776,1.75,254,2.05,105,華盛頓巫師,20160110,-3.5,843,1.75,343,1.5,99,奧蘭多魔術,483,343,1.75,198.5,363,1.75
-10.5,1254,1.7,,,108,多倫多暴龍,20160110,+10.5,429,1.8,,,95,費城76人,485,418,1.75,202.5,303,1.75
+11.5,888,1.75,,,89,布魯克林籃網,20160110,-11.5,551,1.75,,,103,底特律活塞,484,385,1.75,195.5,311,1.75
-1.5,670,1.85,273,1.75,83,邁阿密熱火,20160110,+1.5,718,1.65,286,1.75,98,猶他爵士,486,251,1.75,183.5,255,1.75
-9.5,1209,1.7,624,1.12,128,金州勇士,20160110,+9.5,388,1.8,42,3.75,116,沙加緬度國王,487,487,1.75,223.5,327,1.75
